Product,Price,Rating,Description,Url,Product Review ID
HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...,"₹53,999",4.3,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/hp-victus-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15-fb0121ax-gaming-laptop/p/itmd48bb31d447ee?pid=COMGZNSBHNFH7HH5&lid=LSTCOMGZNSBHNFH7HH5LKUWZI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_27_639&otracker=search&otracker1=search&fm=organic&iid=da219448-6130-4547-82a2-0c8763cea293.COMGZNSBHNFH7HH5.SEARCH&ppt=None&ppn=None&ssid=ojzda647hc0000001699377460203&qH=c5d334db81c10595,27
MSI GF63 Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2...,"₹56,990",4.2,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty,/msi-gf63-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-thin-12ucx-266in-gaming-laptop/p/itm9d919d50377ef?pid=COMGZ4PNFZMMUQQB&lid=LSTCOMGZ4PNFZMMUQQBXHNETO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_27_640&otracker=search&otracker1=search&fm=organic&iid=da219448-6130-4547-82a2-0c8763cea293.COMGZ4PNFZMMUQQB.SEARCH&ppt=None&ppn=None&ssid=ojzda647hc0000001699377460203&qH=c5d334db81c10595,27
Wings Nuvobook Pro Aluminium Alloy Metal Body Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/Window...,"₹41,990",4.2,Intel Core i7 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-pro-aluminium-alloy-metal-body-intel-core-i7-11th-gen-1165g7-16-gb-512-gb-ssd-windows-11-home-wl-nuvobook-pro-gry-thin-light-laptop/p/itm42523abf83ab7?pid=COMGQHYFAHNUVFY9&lid=LSTCOMGQHYFAHNUVFY9HTHRNO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_27_641&otracker=search&otracker1=search&fm=organic&iid=en_L2BuhP7Rsdk_qWB4BKSMtVEdnZm-MoAyrzDrJ5jboLBja-BnioHcIUaYXH6hpTAnqimitmsnliumKbQu0lihEA%3D%3D&ppt=None&ppn=None&ssid=ojzda647hc0000001699377460203&qH=c5d334db81c10595,27
Wings Nuvobook S2 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/512 GB SSD/Windows ...,"₹26,990",4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-s2-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-512-gb-ssd-windows-11-home-wl-nuvobook-s2-blu-thin-light-laptop/p/itmefeb8645d5fab?pid=COMGQHYFC9QMHUVW&lid=LSTCOMGQHYFC9QMHUVWSENJIG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_27_642&otracker=search&otracker1=search&fm=organic&iid=en_L2BuhP7Rsdk_qWB4BKSMtVEdnZm-MoAyrzDrJ5jboLAsUYt_p_lBiI2CgsNQbZdll3pJI5fODKsv9-GT2H9fNg%3D%3D&ppt=None&ppn=None&ssid=ojzda647hc0000001699377460203&qH=c5d334db81c10595,27
"ASUS Vivobook Pro 15 For Creator, Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Gr...","₹70,990",4.4,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/asus-vivobook-pro-15-creator-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-m6500qc-hn741ws-gaming-laptop/p/itm1d220363938bf?pid=COMGNRNU9SEPEMQV&lid=LSTCOMGNRNU9SEPEMQV97WHJN&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_27_643&otracker=search&otracker1=search&fm=organic&iid=da219448-6130-4547-82a2-0c8763cea293.COMGNRNU9SEPEMQV.SEARCH&ppt=None&ppn=None&ssid=ojzda647hc0000001699377460203&qH=c5d334db81c10595,27
MSI Modern 14 Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-439IN Thin an...,"₹45,990",4.3,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,/msi-modern-14-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-c12m-439in-thin-light-laptop/p/itmf3950dea52e02?pid=COMGMV6VGZVHZ6XT&lid=LSTCOMGMV6VGZVHZ6XTGMIBEW&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_27_644&otracker=search&otracker1=search&fm=organic&iid=da219448-6130-4547-82a2-0c8763cea293.COMGMV6VGZVHZ6XT.SEARCH&ppt=None&ppn=None&ssid=ojzda647hc0000001699377460203&qH=c5d334db81c10595,27
ASUS TUF Gaming F15 Core i5 10th Gen 10300H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"₹51,990",4.3,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite warranty,/asus-tuf-gaming-f15-core-i5-10th-gen-10300h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lh-hn258ws-laptop/p/itmf6da500c09aac?pid=COMGB732MK9RHD5P&lid=LSTCOMGB732MK9RHD5P3BFAK0&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_27_645&otracker=search&otracker1=search&fm=organic&iid=da219448-6130-4547-82a2-0c8763cea293.COMGB732MK9RHD5P.SEARCH&ppt=None&ppn=None&ssid=ojzda647hc0000001699377460203&qH=c5d334db81c10595,27
SAMSUNG Galaxy Book3 Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XFG-KB1IN Thin an...,"₹69,990",4.4,Intel Core i5 Processor (13th Gen)8 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/samsung-galaxy-book3-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xfg-kb1in-thin-light-laptop/p/itm7991f0013eb19?pid=COMGN5FVZZYEPYJ3&lid=LSTCOMGN5FVZZYEPYJ3QVAQVC&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_27_646&otracker=search&otracker1=search&fm=organic&iid=da219448-6130-4547-82a2-0c8763cea293.COMGN5FVZZYEPYJ3.SEARCH&ppt=None&ppn=None&ssid=ojzda647hc0000001699377460203&qH=c5d334db81c10595,27
Wings Nuvobook V1 Aluminium Alloy Metal Body Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows ...,"₹29,990",4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-v1-aluminium-alloy-metal-body-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-wl-nuvobook-v1-red-thin-light-laptop/p/itm0163ee263bad7?pid=COMGQHYFSTFZQSDH&lid=LSTCOMGQHYFSTFZQSDHT7TZCW&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_27_647&otracker=search&otracker1=search&fm=organic&iid=en_L2BuhP7Rsdk_qWB4BKSMtVEdnZm-MoAyrzDrJ5jboLCXVaAg1u_ViIs9hayonxeHgJ4-Rbup-DRtDvdM0uCuYw%3D%3D&ppt=None&ppn=None&ssid=ojzda647hc0000001699377460203&qH=c5d334db81c10595,27
Wings Nuvobook V1 Aluminium Alloy Metal Body Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows ...,"₹29,990",4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-v1-aluminium-alloy-metal-body-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-wl-nuvobook-v1-blu-thin-light-laptop/p/itm3e950f390a28b?pid=COMGQHYFHBVGAFNG&lid=LSTCOMGQHYFHBVGAFNGFHV5VP&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_27_648&otracker=search&otracker1=search&fm=organic&iid=en_L2BuhP7Rsdk_qWB4BKSMtVEdnZm-MoAyrzDrJ5jboLBCSTy8xu_jPhi8eRxukQlSzjPWICRrKih9hhodumf8Rg%3D%3D&ppt=None&ppn=None&ssid=ojzda647hc0000001699377460203&qH=c5d334db81c10595,27
Lenovo Yoga 6 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 13ABR8 2 in 1 Laptop,"₹73,990",4.7,AMD Ryzen 5 Hexa Core Processor16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD33.78 cm (13.3 Inch) Touchscreen DisplayMicrosoft Office Home & Student 20211 Year Carry-in Warranty,/lenovo-yoga-6-amd-ryzen-5-hexa-core-7530u-16-gb-512-gb-ssd-windows-11-home-13abr8-2-1-laptop/p/itm19ba9d85ccc52?pid=COMGRU9Z4TCQEFFH&lid=LSTCOMGRU9Z4TCQEFFHZA5TDK&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_673&otracker=search&otracker1=search&fm=organic&iid=c98cdb4e-e839-4ab4-9587-0f04413523af.COMGRU9Z4TCQEFFH.SEARCH&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
ASUS Vivobook Go 15 Celeron Dual Core N4020 - (8 GB/512 GB SSD/Windows 11 Home) E510MA-EJ021WS Thin an...,"₹28,990",4.1,Intel Celeron Dual Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/asus-vivobook-go-15-celeron-dual-core-n4020-8-gb-512-gb-ssd-windows-11-home-e510ma-ej021ws-thin-light-laptop/p/itm8f7122e0bbf0a?pid=COMGZKHQVQ8S8KQM&lid=LSTCOMGZKHQVQ8S8KQMEMSETS&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_674&otracker=search&otracker1=search&fm=organic&iid=c98cdb4e-e839-4ab4-9587-0f04413523af.COMGZKHQVQ8S8KQM.SEARCH&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
DELL Vostro Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Vostro 3400 Thin and ...,"₹49,990",3.9,"Processor: 11th Generation Intel Core i5-1135G7 Processor (8MB Cache, up to 4.2 GHz),Memory & Storage:8GB DDR4, 2666MHz | 512GB M.2 PCIe NVMe Solid State DriveDisplay:14.0-inch FHD (1920 x 1080) Anti-glare LED Backlight Narrow Border WVA DisplayGraphics: Dedicated NVIDIA MX330 2GB GDDR5Operating System & Software:Windows 10 Home Single Language | Microsoft Office Home and Student 2019I/O ports: 2x USB 3.2 Gen-1, 1xUSB 2.0, 1xHDMI port, 1xEthernet port,1x Headset jack, 1xSD Media Card ReaderIntel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD88.9 cm (35 cm) Display1 Year Onsite Warranty",/dell-vostro-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-10-2-graphics-3400-thin-light-laptop/p/itm6f72811f652f7?pid=COMG55HHHTHGWZ5Q&lid=LSTCOMG55HHHTHGWZ5QGRQMVQ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_675&otracker=search&otracker1=search&fm=organic&iid=c98cdb4e-e839-4ab4-9587-0f04413523af.COMG55HHHTHGWZ5Q.SEARCH&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
APPLE MacBook Pro Core i5 8th Gen - (8 GB/512 GB SSD/Mac OS Mojave) MV972HN/A,"₹1,62,990",4.2,"Intel Core i5 Processor (8th Gen)8 GB DDR3 RAMMac OS Operating System512 GB SSD33.78 cm (13.3 inch) DisplayBuilt-in Apps: Keynote, Siri, Safari, FaceTime, App Store, iTunes, Time Machine, iMovie, GarageBand, Pages, Notes1 Year Onsite Warranty",/apple-macbook-pro-core-i5-8th-gen-8-gb-512-gb-ssd-mac-os-mojave-mv972hn-a/p/itm358a115f9ee56?pid=COMFGNHGKYJEYGG3&lid=LSTCOMFGNHGKYJEYGG3LT8XY2&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_676&otracker=search&otracker1=search&fm=organic&iid=c98cdb4e-e839-4ab4-9587-0f04413523af.COMFGNHGKYJEYGG3.SEARCH&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows ...,"₹24,990",4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-s1-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-wl-nuvobook-s1-grn-thin-light-laptop/p/itma074a71804e83?pid=COMGQHYFTMAKHBAN&lid=LSTCOMGQHYFTMAKHBANLB0BWS&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_677&otracker=search&otracker1=search&fm=organic&iid=en_L5UENbNfqIOFmJ_aySZuUrEBpWs5MVGh2Ut6OzZfQbquNOn78K8Q0ppwWZhiGJac0vX2yJUc9PHO1lozKRExhQ%3D%3D&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
Wings Nuvobook V1 Aluminium Alloy Metal Body Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows ...,"₹29,990",4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-v1-aluminium-alloy-metal-body-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-wl-nuvobook-v1-grn-thin-light-laptop/p/itm08b220f630a42?pid=COMGQHYFDAV3PF5G&lid=LSTCOMGQHYFDAV3PF5GOQDUUE&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_678&otracker=search&otracker1=search&fm=organic&iid=en_L5UENbNfqIOFmJ_aySZuUrEBpWs5MVGh2Ut6OzZfQbpS-bg2pjcEelutoJZg2Xbz02huwFHzDarHrjdsy44Xtg%3D%3D&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
ASUS Core i3 10th Gen 1005G1 - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) X515JA-EJ362TS Thin an...,"₹35,500",4.4,"Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, System Diagnosis (All models), Splendid (All Models), Tru2Life (Intel Platform Models), Keyboard Hotkeys (All Models), AppDeals (All Models), Link to MyASUS (All Models, Bluetooth Needed)1 Year Onsite Warranty",/asus-core-i3-10th-gen-1005g1-8-gb-32-optane-512-ssd-windows-10-home-x515ja-ej362ts-thin-light-laptop/p/itm84e1f6bcf3438?pid=COMG4NWBPZNJTN5Y&lid=LSTCOMG4NWBPZNJTN5YSCS6WT&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_679&otracker=search&otracker1=search&fm=organic&iid=c98cdb4e-e839-4ab4-9587-0f04413523af.COMG4NWBPZNJTN5Y.SEARCH&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...,"₹55,590",4.4,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,/hp-victus-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15-fb0040ax-gaming-laptop/p/itmc4100fb7234c4?pid=COMGGYEBBQFFPTTN&lid=LSTCOMGGYEBBQFFPTTNEOKVTA&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_680&otracker=search&otracker1=search&fm=organic&iid=c98cdb4e-e839-4ab4-9587-0f04413523af.COMGGYEBBQFFPTTN.SEARCH&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows ...,"₹24,990",4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-s1-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-wl-nuvobook-s1-slv-thin-light-laptop/p/itm031dee32b0d0e?pid=COMGQHYFQFWJV7AD&lid=LSTCOMGQHYFQFWJV7AD9POEPS&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_681&otracker=search&otracker1=search&fm=organic&iid=en_L5UENbNfqIOFmJ_aySZuUrEBpWs5MVGh2Ut6OzZfQboVfc31T7wH-HasbwCSGhmbSVselidGQWrMOAg6LwA6_g%3D%3D&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows ...,"₹24,990",4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-s1-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-wl-nuvobook-s1-blu-thin-light-laptop/p/itm5b78d87082afc?pid=COMGQHYFNHAZNZGA&lid=LSTCOMGQHYFNHAZNZGA3ABTME&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_682&otracker=search&otracker1=search&fm=organic&iid=en_L5UENbNfqIOFmJ_aySZuUrEBpWs5MVGh2Ut6OzZfQbrZJPLfEN2Tz3MVl0U4OElYJCLIJ2yoLpyg10hznmAM0g%3D%3D&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
Infinix ZEROBOOK 13 Intel Core i7 13th Gen 13700H - (32 GB/1 TB SSD/Windows 11 Home) ZL513 Thin and Li...,"₹64,990",4.1,Intel Core i7 Processor (13th Gen)32 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,/infinix-zerobook-13-intel-core-i7-13th-gen-13700h-32-gb-1-tb-ssd-windows-11-home-zl513-thin-light-laptop/p/itmf3ffa64161307?pid=COMGRFPGAN5BFMQJ&lid=LSTCOMGRFPGAN5BFMQJTKFORQ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_683&otracker=search&otracker1=search&fm=organic&iid=c98cdb4e-e839-4ab4-9587-0f04413523af.COMGRFPGAN5BFMQJ.SEARCH&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
Ultimus Elite Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) NU14U3INF56BN-CS Thin and Light Lap...,"₹29,990",3.6,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.81 cm (14.1 inch) Display1 Year On-Site Warranty,/ultimus-elite-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-nu14u3inf56bn-cs-thin-light-laptop/p/itm4a8ada528021f?pid=COMGQHMUHVUGWSN2&lid=LSTCOMGQHMUHVUGWSN2JNLHEF&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_684&otracker=search&otracker1=search&fm=organic&iid=c98cdb4e-e839-4ab4-9587-0f04413523af.COMGQHMUHVUGWSN2.SEARCH&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
Lenovo V15 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light Laptop,"₹37,798",3.6,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/lenovo-v15-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itmce43f808e6dc0?pid=COMGM2KRJBYGYA6V&lid=LSTCOMGM2KRJBYGYA6VBZZKQS&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_685&otracker=search&otracker1=search&fm=organic&iid=c98cdb4e-e839-4ab4-9587-0f04413523af.COMGM2KRJBYGYA6V.SEARCH&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
HP Pavilion Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1048TU Thin and Li...,"₹72,990",4.2,"Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen Display""Microsoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart ""1 Year Onsite Warranty",/hp-pavilion-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-14-dy1048tu-thin-light-laptop/p/itm09758595ad6cb?pid=COMGCNDPJXZUA9HM&lid=LSTCOMGCNDPJXZUA9HMYHXW05&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_686&otracker=search&otracker1=search&fm=organic&iid=c98cdb4e-e839-4ab4-9587-0f04413523af.COMGCNDPJXZUA9HM.SEARCH&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
Wings Nuvobook V1 Aluminium Alloy Metal Body Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows ...,"₹29,990",4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-v1-aluminium-alloy-metal-body-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-wl-nuvobook-v1-slv-thin-light-laptop/p/itmb370dd3bfdb75?pid=COMGQHYFJQYHZTDY&lid=LSTCOMGQHYFJQYHZTDYMPBY5P&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_687&otracker=search&otracker1=search&fm=organic&iid=en_L5UENbNfqIOFmJ_aySZuUrEBpWs5MVGh2Ut6OzZfQbrc-oXAS23FekbI3C3o3cwdhH3lKVWfHqPxgPvojMWSRA%3D%3D&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
Wings Nuvobook Pro Aluminium Alloy Metal Body Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/Window...,"₹41,990",4.2,Intel Core i7 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-pro-aluminium-alloy-metal-body-intel-core-i7-11th-gen-1165g7-16-gb-512-gb-ssd-windows-11-home-wl-nuvobook-pro-blu-thin-light-laptop/p/itm36ad4d77cae96?pid=COMGQHYFGYYG2VZ2&lid=LSTCOMGQHYFGYYG2VZ2MORKEP&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_688&otracker=search&otracker1=search&fm=organic&iid=en_L5UENbNfqIOFmJ_aySZuUrEBpWs5MVGh2Ut6OzZfQbp5JqJzGS9f2mGcwGnHh6GrXo4BvTrLCCipE4RgnN_TqA%3D%3D&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
ASUS ROG Ally Ryzen Z1 Octa Core Extreme - (16 GB/512 GB SSD/Windows 11 Home) RC71L-NH001W Handheld Ga...,"₹63,990",4.5,AMD Ryzen Z1 Octa Core Processor16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD17.78 cm (7 Inch) Touchscreen Display3 months Xbox Game Pass Ultimate Subscription Included1 Year Onsite Warranty,/asus-rog-ally-ryzen-z1-octa-core-extreme-16-gb-512-gb-ssd-windows-11-home-rc71l-nh001w-handheld-gaming-pc/p/itmb78a936e4a671?pid=COMGQKQ7GGNFR8N4&lid=LSTCOMGQKQ7GGNFR8N4HO7FHF&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_689&otracker=search&otracker1=search&fm=organic&iid=c98cdb4e-e839-4ab4-9587-0f04413523af.COMGQKQ7GGNFR8N4.SEARCH&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
ASUS ROG Strix Scar 15 (2022) Core i9 12th Gen 12900H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/...,"₹1,89,990",4.7,Intel Core i9 Processor (12th Gen)32 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,/asus-rog-strix-scar-15-2022-core-i9-12th-gen-12900h-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-240-hz-g533zw-ln136ws-g533zwz-ln136ws-gaming-laptop/p/itm52c9e5df1d217?pid=COMGCZUJVKGPCCYE&lid=LSTCOMGCZUJVKGPCCYEPSSUDZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_690&otracker=search&otracker1=search&fm=organic&iid=c98cdb4e-e839-4ab4-9587-0f04413523af.COMGCZUJVKGPCCYE.SEARCH&ppt=None&ppn=None&ssid=8zqagmp6m80000001699377461204&qH=c5d334db81c10595,29
